0,-5.00025e-5,-0.00020004,-0.000450203,-0.000800641,-0.00125157,-0.00180325,-0.00245602,-0.00321028,-0.00406649,-0.00502517,-0.0060869,-0.00725234,-0.00852222,-0.00989731,-0.0113785,-0.0129667,-0.0146629,-0.0164683,-0.0183839,-0.020411,-0.022551,-0.0248053,-0.0271753,-0.0296627,-0.0322693,-0.0349967,-0.0378469,-0.040822,-0.043924,-0.0471553,-0.0505183,-0.0540154,-0.0576493,-0.0614229,-0.0653392,-0.0694012,-0.0736124,-0.0779762,-0.0824963,-0.0871767,-0.0920215,-0.0970352,-0.102222,-0.107588,-0.113137,-0.118875,-0.124808,-0.130942,-0.137284,-0.143841,-0.15062,-0.157629,-0.164877,-0.172373,-0.180126,-0.188147,-0.196447,-0.205038,-0.213932,-0.223144,-0.232687,-0.242579,-0.252836,-0.263478,-0.274523,-0.285996,-0.297919,-0.31032,-0.323227,-0.336672,-0.35069,-0.365321,-0.380606,-0.396594,-0.413339,-0.430901,-0.449348,-0.468757,-0.489216,-0.510826,-0.533702,-0.557981,-0.58382,-0.611408,-0.640967,-0.672768,-0.707141,-0.744496,-0.785349,-0.830366,-0.880421,-0.936702,-1.00087,-1.07536,-1.16395,-1.27297,-1.41426,-1.61446,-1.95852,
-5.00025e-5,-0.00010002,-0.000250103,-0.00050034,-0.000850884,-0.00130194,-0.00185379,-0.00250677,-0.00326126,-0.00411773,-0.0050767,-0.00613876,-0.00730456,-0.00857483,-0.00995036,-0.011432,-0.0130207,-0.0147175,-0.0165234,-0.0184396,-0.0204674,-0.0226081,-0.0248631,-0.027234,-0.0297223,-0.0323297,-0.0350581,-0.0379093,-0.0408855,-0.0439887,-0.0472212,-0.0505854,-0.0540838,-0.0577191,-0.0614942,-0.0654121,-0.0694758,-0.0736887,-0.0780543,-0.0825764,-0.0872589,-0.0921059,-0.0971219,-0.102311,-0.107679,-0.113231,-0.118972,-0.124909,-0.131046,-0.137392,-0.143952,-0.150735,-0.157749,-0.165001,-0.172502,-0.18026,-0.188287,-0.196593,-0.20519,-0.214091,-0.22331,-0.232861,-0.242762,-0.253028,-0.26368,-0.274737,-0.286221,-0.298158,-0.310573,-0.323496,-0.336959,-0.350996,-0.365648,-0.380957,-0.396973,-0.413748,-0.431344,-0.449829,-0.469282,-0.489791,-0.511459,-0.534403,-0.558761,-0.584694,-0.612394,-0.642088,-0.674054,-0.708632,-0.746245,-0.787431,-0.832885,-0.883534,-0.940646,-1.00603,-1.08241,-1.17416,-1.28911,-1.44371,-1.68639,
-0.00020004,-0.000250103,-0.00040032,-0.000650784,-0.00100164,-0.00145311,-0.00200546,-0.00265903,-0.00341421,-0.00427146,-0.00523131,-0.00629435,-0.00746124,-0.0087327,-0.0101095,-0.0115926,-0.0131828,-0.0148812,-0.0166888,-0.018607,-0.0206368,-0.0227796,-0.0250369,-0.0274101,-0.029901,-0.0325111,-0.0352424,-0.0380967,-0.041076,-0.0441826,-0.0474187,-0.0507867,-0.0542891,-0.0579287,-0.0617083,-0.0656308,-0.0696995,-0.0739177,-0.0782889,-0.0828169,-0.0875057,-0.0923593,-0.0973822,-0.102579,-0.107955,-0.113515,-0.119265,-0.12521,-0.131358,-0.137714,-0.144286,-0.151081,-0.158107,-0.165373,-0.172888,-0.180662,-0.188706,-0.197029,-0.205645,-0.214567,-0.223808,-0.233384,-0.243311,-0.253605,-0.264287,-0.275378,-0.286899,-0.298875,-0.311334,-0.324305,-0.33782,-0.351917,-0.366633,-0.382015,-0.398111,-0.414977,-0.432676,-0.451278,-0.470863,-0.491525,-0.513369,-0.536518,-0.561117,-0.587335,-0.615375,-0.645481,-0.677952,-0.713158,-0.751567,-0.793781,-0.840599,-0.89311,-0.952863,-1.02219,-1.10483,-1.20757,-1.34491,-1.56123,
-0.000450203,-0.00050034,-0.000650784,-0.000901624,-0.00125301,-0.00170516,-0.00225835,-0.0029129,-0.00366923,-0.0045278,-0.00548912,-0.0065538,-0.00772249,-0.00899593,-0.0103749,-0.0118603,-0.013453,-0.0151542,-0.0169647,-0.018886,-0.0209191,-0.0230655,-0.0253266,-0.0277038,-0.030199,-0.0328136,-0.0355497,-0.038409,-0.0413938,-0.044506,-0.0477481,-0.0511225,-0.0546316,-0.0582783,-0.0620653,-0.0659958,-0.0700728,-0.0742998,-0.0786803,-0.0832182,-0.0879173,-0.0927819,-0.0978165,-0.103026,-0.108415,-0.113989,-0.119753,-0.125714,-0.131878,-0.138252,-0.144843,-0.151658,-0.158705,-0.165994,-0.173534,-0.181334,-0.189405,-0.197758,-0.206407,-0.215363,-0.224642,-0.234258,-0.244228,-0.25457,-0.265303,-0.27645,-0.288032,-0.300075,-0.312607,-0.325658,-0.339263,-0.353457,-0.368283,-0.383787,-0.400019,-0.417039,-0.434911,-0.45371,-0.473521,-0.494441,-0.516584,-0.540083,-0.565092,-0.591797,-0.620422,-0.651238,-0.684585,-0.720887,-0.760694,-0.804735,-0.854006,-0.909929,-0.97465,-1.05167,-1.14734,-1.27558,-1.47969,
-0.000800641,-0.000850884,-0.00100164,-0.00125301,-0.00160514,-0.00205825,-0.0026126,-0.00326855,-0.00402649,-0.00488689,-0.00585028,-0.00691726,-0.00808849,-0.0093647,-0.0107467,-0.0122354,-0.0138317,-0.0155366,-0.0173513,-0.0192769,-0.0213147,-0.0234661,-0.0257325,-0.0281154,-0.0306165,-0.0332375,-0.0359803,-0.0388468,-0.0418391,-0.0449593,-0.0482098,-0.051593,-0.0551116,-0.0587682,-0.0625657,-0.0665073,-0.070596,-0.0748354,-0.079229,-0.0837807,-0.0884944,-0.0933745,-0.0984255,-0.103652,-0.109059,-0.114653,-0.120438,-0.126421,-0.132609,-0.139007,-0.145624,-0.152467,-0.159545,-0.166866,-0.174439,-0.182276,-0.190386,-0.198782,-0.207476,-0.216481,-0.225812,-0.235485,-0.245517,-0.255926,-0.266732,-0.277957,-0.289626,-0.301763,-0.314399,-0.327565,-0.341295,-0.355629,-0.370611,-0.386288,-0.402715,-0.419953,-0.438073,-0.457154,-0.477288,-0.49858,-0.521155,-0.545158,-0.570763,-0.598179,-0.627661,-0.659526,-0.694173,-0.732121,-0.774055,-0.820919,-0.874065,-0.935546,-1.00873,-1.09981,-1.22241,-1.41947,
-0.00125157,-0.00130194,-0.00145311,-0.00170516,-0.00205825,-0.00251258,-0.00306845,-0.00372619,-0.00448621,-0.00534898,-0.00631503,-0.00738497,-0.00855947,-0.00983927,-0.0112252,-0.0127181,-0.0143189,-0.0160288,-0.0178488,-0.01978,-0.0218239,-0.0239817,-0.0262549,-0.0286451,-0.031154,-0.0337832,-0.0365346,-0.0394103,-0.0424123,-0.0455428,-0.0488042,-0.0521989,-0.0557296,-0.0593991,-0.0632102,-0.067166,-0.0712699,-0.0755253,-0.0799358,-0.0845053,-0.0892379,-0.094138,-0.0992101,-0.104459,-0.10989,-0.115509,-0.121321,-0.127332,-0.13355,-0.13998,-0.146632,-0.153511,-0.160628,-0.16799,-0.175608,-0.183492,-0.191654,-0.200104,-0.208857,-0.217925,-0.227325,-0.237072,-0.247183,-0.257679,-0.26858,-0.279908,-0.291689,-0.30395,-0.316721,-0.330036,-0.343931,-0.358449,-0.373634,-0.389539,-0.406222,-0.423749,-0.442196,-0.461651,-0.482213,-0.504001,-0.527153,-0.551835,-0.578245,-0.606627,-0.637283,-0.670596,-0.707062,-0.747341,-0.792345,-0.843385,-0.902459,-0.972867,-1.0607,-1.17948,-1.37193,
-0.00180325,-0.00185379,-0.00200546,-0.00225835,-0.0026126,-0.00306845,-0.00362617,-0.00428611,-0.00504868,-0.00591435,-0.00688367,-0.00795724,-0.00913575,-0.0104199,-0.0118106,-0.0133087,-0.0149152,-0.0166311,-0.0184575,-0.0203957,-0.022447,-0.0246127,-0.0268943,-0.0292935,-0.0318118,-0.0344511,-0.0372132,-0.0401001,-0.0431141,-0.0462572,-0.049532,-0.0529408,-0.0564864,-0.0601716,-0.0639993,-0.0679728,-0.0720952,-0.0763703,-0.0808015,-0.085393,-0.0901489,-0.0950735,-0.100172,-0.105448,-0.110909,-0.116558,-0.122403,-0.128449,-0.134704,-0.141174,-0.147868,-0.154792,-0.161956,-0.16937,-0.177043,-0.184986,-0.19321,-0.201728,-0.210553,-0.2197,-0.229185,-0.239023,-0.249234,-0.259837,-0.270855,-0.282311,-0.294232,-0.306647,-0.319587,-0.333088,-0.347189,-0.361936,-0.377377,-0.393568,-0.410573,-0.428465,-0.447327,-0.467255,-0.488364,-0.510787,-0.534681,-0.56024,-0.587699,-0.617349,-0.649561,-0.684819,-0.723764,-0.767286,-0.816671,-0.873886,-0.942187,-1.02761,-1.14362,-1.33283,
-0.00245602,-0.00250677,-0.00265903,-0.0029129,-0.00326855,-0.00372619,-0.00428611,-0.00494866,-0.00571425,-0.00658337,-0.00755656,-0.00863445,-0.00981771,-0.0111071,-0.0125035,-0.0140078,-0.0156209,-0.017344,-0.0191781,-0.0211245,-0.0231846,-0.0253597,-0.0276513,-0.030061,-0.0325906,-0.0352418,-0.0380166,-0.040917,-0.0439451,-0.0471032,-0.0503938,-0.0538194,-0.0573828,-0.0610867,-0.0649342,-0.0689286,-0.0730731,-0.0773715,-0.0818275,-0.0864451,-0.0912286,-0.0961826,-0.101312,-0.106621,-0.112116,-0.117803,-0.123687,-0.129775,-0.136074,-0.142591,-0.149335,-0.156313,-0.163534,-0.171009,-0.178748,-0.186761,-0.19506,-0.203659,-0.212572,-0.221813,-0.231398,-0.241347,-0.251677,-0.26241,-0.273569,-0.285179,-0.297269,-0.309869,-0.323013,-0.33674,-0.351092,-0.366117,-0.38187,-0.398411,-0.415811,-0.434151,-0.453524,-0.47404,-0.495829,-0.519044,-0.543874,-0.570545,-0.599344,-0.630633,-0.664885,-0.702729,-0.745043,-0.793093,-0.848827,-0.915473,-0.999041,-1.11294,-1.29974,
-0.00321028,-0.00326126,-0.00341421,-0.00366923,-0.00402649,-0.00448621,-0.00504868,-0.00571425,-0.00648335,-0.00735646,-0.00833415,-0.00941703,-0.0106058,-0.0119013,-0.0133042,-0.0148157,-0.0164365,-0.0181679,-0.0200109,-0.0219669,-0.0240372,-0.0262231,-0.0285263,-0.0309484,-0.033491,-0.0361561,-0.0389456,-0.0418615,-0.0449061,-0.0480817,-0.0513907,-0.0548358,-0.0584197,-0.0621454,-0.0660159,-0.0700346,-0.0742048,-0.0785304,-0.0830151,-0.0876631,-0.0924788,-0.0974668,-0.102632,-0.10798,-0.113515,-0.119245,-0.125175,-0.131311,-0.137662,-0.144234,-0.151037,-0.158077,-0.165366,-0.172912,-0.180727,-0.188822,-0.19721,-0.205904,-0.214919,-0.22427,-0.233975,-0.244052,-0.254523,-0.265408,-0.276734,-0.288527,-0.300816,-0.313636,-0.327022,-0.341018,-0.355668,-0.371026,-0.387152,-0.404113,-0.421988,-0.44087,-0.460864,-0.482097,-0.50472,-0.528916,-0.554908,-0.582977,-0.61348,-0.64688,-0.683802,-0.725109,-0.772059,-0.826584,-0.891896,-0.973982,-1.08622,-1.27117,
-0.00406649,-0.00411773,-0.00427146,-0.0045278,-0.00488689,-0.00534898,-0.00591435,-0.00658337,-0.00735646,-0.00823413,-0.00921693,-0.0103055,-0.0115006,-0.0128029,-0.0142134,-0.015733,-0.0173626,-0.0191035,-0.0209567,-0.0229236,-0.0250055,-0.0272038,-0.0295202,-0.0319563,-0.0345139,-0.0371948,-0.040001,-0.0429347,-0.0459981,-0.0491936,-0.0525236,-0.055991,-0.0595984,-0.0633489,-0.0672457,-0.0712922,-0.0754918,-0.0798484,-0.084366,-0.0890488,-0.0939012,-0.0989282,-0.104135,-0.109526,-0.115108,-0.120887,-0.126869,-0.133062,-0.139472,-0.146107,-0.152977,-0.160089,-0.167455,-0.175083,-0.182986,-0.191176,-0.199666,-0.208469,-0.217602,-0.227081,-0.236924,-0.247151,-0.257784,-0.268847,-0.280366,-0.292371,-0.304893,-0.31797,-0.33164,-0.34595,-0.360952,-0.376702,-0.393269,-0.410729,-0.429172,-0.448702,-0.469443,-0.491544,-0.515184,-0.540584,-0.56802,-0.597843,-0.630514,-0.666648,-0.707105,-0.753131,-0.80665,-0.870861,-0.951739,-1.06264,-1.24611,
-0.00502517,-0.0050767,-0.00523131,-0.00548912,-0.00585028,-0.00631503,-0.00688367,-0.00755656,-0.00833415,-0.00921693,-0.0102055,-0.0113005,-0.0125026,-0.0138127,-0.0152317,-0.0167604,-0.0184,-0.0201515,-0.0220161,-0.0239953,-0.0260903,-0.0283026,-0.0306339,-0.0330858,-0.0356601,-0.0383588,-0.0411839,-0.0441376,-0.0472222,-0.0504401,-0.0537938,-0.0572863,-0.0609202,-0.0646988,-0.0686252,-0.072703,-0.0769358,-0.0813274,-0.0858821,-0.0906041,-0.0954982,-0.100569,-0.105822,-0.111263,-0.116898,-0.122733,-0.128774,-0.13503,-0.141507,-0.148214,-0.15516,-0.162354,-0.169807,-0.177529,-0.185533,-0.19383,-0.202435,-0.211364,-0.220631,-0.230256,-0.240257,-0.250655,-0.261475,-0.272742,-0.284484,-0.296733,-0.309524,-0.322898,-0.336898,-0.351574,-0.366985,-0.383195,-0.40028,-0.418328,-0.437443,-0.457745,-0.479382,-0.50253,-0.527408,-0.554288,-0.583519,-0.615556,-0.651011,-0.690738,-0.735978,-0.788645,-0.851933,-0.931805,-1.04161,-1.22387,
-0.0060869,-0.00613876,-0.00629435,-0.0065538,-0.00691726,-0.00738497,-0.00795724,-0.00863445,-0.00941703,-0.0103055,-0.0113005,-0.0124026,-0.0136126,-0.0149314,-0.0163597,-0.0178987,-0.0195492,-0.0213126,-0.02319,-0.0251828,-0.0272924,-0.0295203,-0.0318681,-0.0343376,-0.0369307,-0.0396493,-0.0424954,-0.0454714,-0.0485796,-0.0518225,-0.0552027,-0.0587231,-0.0623866,-0.0661965,-0.070156,-0.0742688,-0.0785386,-0.0829694,-0.0875656,-0.0923315,-0.0972721,-0.102392,-0.107698,-0.113194,-0.118888,-0.124785,-0.130893,-0.13722,-0.143772,-0.15056,-0.157592,-0.164878,-0.172429,-0.180256,-0.188373,-0.196792,-0.205528,-0.214598,-0.224018,-0.233807,-0.243987,-0.254581,-0.265613,-0.277112,-0.289108,-0.301637,-0.314737,-0.328452,-0.342832,-0.357932,-0.373817,-0.390562,-0.408254,-0.426993,-0.446902,-0.468123,-0.490832,-0.515246,-0.541634,-0.570343,-0.601824,-0.636687,-0.67578,-0.720341,-0.772279,-0.83478,-0.913801,-1.02268,-1.20393,
-0.00725234,-0.00730456,-0.00746124,-0.00772249,-0.00808849,-0.00855947,-0.00913575,-0.00981771,-0.0106058,-0.0115006,-0.0125026,-0.0136126,-0.0148314,-0.0161596,-0.0175984,-0.0191486,-0.0208113,-0.0225878,-0.0244793,-0.0264871,-0.0286128,-0.0308579,-0.033224,-0.035713,-0.0383268,-0.0410673,-0.0439367,-0.0469374,-0.0500717,-0.0533422,-0.0567517,-0.060303,-0.0639993,-0.0678439,-0.0718401,-0.0759916,-0.0803025,-0.0847767,-0.0894189,-0.0942335,-0.0992257,-0.104401,-0.109764,-0.115322,-0.121081,-0.127048,-0.13323,-0.139636,-0.146272,-0.15315,-0.160278,-0.167666,-0.175327,-0.183272,-0.191516,-0.200071,-0.208954,-0.218182,-0.227774,-0.237749,-0.248131,-0.258945,-0.270218,-0.28198,-0.294265,-0.307113,-0.320565,-0.334671,-0.349486,-0.365075,-0.381509,-0.398876,-0.417276,-0.436827,-0.457674,-0.479989,-0.503987,-0.529936,-0.558181,-0.58917,-0.623511,-0.662049,-0.706017,-0.757321,-0.819143,-0.897434,-1.00553,-1.18593,
-0.00852222,-0.00857483,-0.0087327,-0.00899593,-0.0093647,-0.00983927,-0.0104199,-0.0111071,-0.0119013,-0.0128029,-0.0138127,-0.0149314,-0.0161596,-0.0174983,-0.0189485,-0.020511,-0.0221871,-0.023978,-0.0258849,-0.0279093,-0.0300527,-0.0323166,-0.0347028,-0.0372132,-0.0398496,-0.0426142,-0.0455093,-0.048537,-0.0517,-0.0550009,-0.0584426,-0.062028,-0.0657603,-0.0696429,-0.0736795,-0.0778737,-0.0822298,-0.0867519,-0.0914447,-0.0963131,-0.101362,-0.106598,-0.112025,-0.117651,-0.123483,-0.129527,-0.135791,-0.142283,-0.149013,-0.15599,-0.163224,-0.170727,-0.17851,-0.186586,-0.194971,-0.203678,-0.212725,-0.22213,-0.231914,-0.242098,-0.252707,-0.263768,-0.275312,-0.287371,-0.299984,-0.313193,-0.327047,-0.341599,-0.356914,-0.373064,-0.390134,-0.408223,-0.42745,-0.447956,-0.469914,-0.493537,-0.519093,-0.546922,-0.577472,-0.611349,-0.649395,-0.692841,-0.743589,-0.804819,-0.882476,-0.989892,-1.16956,
-0.00989731,-0.00995036,-0.0101095,-0.0103749,-0.0107467,-0.0112252,-0.0118106,-0.0125035,-0.0133042,-0.0142134,-0.0152317,-0.0163597,-0.0175984,-0.0189485,-0.020411,-0.021987,-0.0236777,-0.0254842,-0.027408,-0.0294504,-0.0316131,-0.0338976,-0.0363057,-0.0388394,-0.0415007,-0.0442916,-0.0472145,-0.0502719,-0.0534662,-0.0568004,-0.0602772,-0.0638998,-0.0676716,-0.0715959,-0.0756766,-0.0799176,-0.0843231,-0.0888977,-0.0936461,-0.0985733,-0.103685,-0.108987,-0.114485,-0.120186,-0.126097,-0.132225,-0.138579,-0.145168,-0.152001,-0.159088,-0.166439,-0.174068,-0.181986,-0.190208,-0.198748,-0.207624,-0.216854,-0.226456,-0.236454,-0.246871,-0.257735,-0.269074,-0.280922,-0.293316,-0.306299,-0.319918,-0.334228,-0.34929,-0.365177,-0.381973,-0.399778,-0.418707,-0.438903,-0.460537,-0.48382,-0.509018,-0.536472,-0.566629,-0.60009,-0.637697,-0.680679,-0.730935,-0.791643,-0.868745,-0.975568,-1.1546,
-0.0113785,-0.011432,-0.0115926,-0.0118603,-0.0122354,-0.0127181,-0.0133087,-0.0140078,-0.0148157,-0.015733,-0.0167604,-0.0178987,-0.0191486,-0.020511,-0.021987,-0.0235777,-0.0252841,-0.0271077,-0.0290498,-0.0311118,-0.0332954,-0.0356022,-0.0380342,-0.0405932,-0.0432814,-0.0461009,-0.0490542,-0.0521437,-0.0553722,-0.0587425,-0.0622576,-0.0659208,-0.0697354,-0.0737052,-0.077834,-0.082126,-0.0865856,-0.0912173,-0.0960264,-0.101018,-0.106198,-0.111572,-0.117147,-0.12293,-0.128928,-0.135149,-0.141603,-0.148297,-0.155243,-0.16245,-0.169931,-0.177699,-0.185766,-0.194148,-0.202862,-0.211924,-0.221356,-0.231178,-0.241414,-0.252091,-0.263238,-0.274888,-0.287078,-0.29985,-0.31325,-0.327333,-0.342161,-0.357805,-0.374349,-0.391891,-0.410547,-0.430458,-0.451794,-0.474767,-0.499641,-0.526755,-0.556554,-0.58964,-0.626853,-0.669419,-0.719237,-0.779481,-0.856091,-0.962392,-1.14087,
-0.0129667,-0.0130207,-0.0131828,-0.013453,-0.0138317,-0.0143189,-0.0149152,-0.0156209,-0.0164365,-0.0173626,-0.0184,-0.0195492,-0.0208113,-0.0221871,-0.0236777,-0.0252841,-0.0270077,-0.0288497,-0.0308115,-0.0328947,-0.0351009,-0.037432,-0.0398897,-0.0424762,-0.0451935,-0.048044,-0.0510302,-0.0541546,-0.05742,-0.0608295,-0.0643861,-0.0680932,-0.0719544,-0.0759736,-0.0801546,-0.084502,-0.0890202,-0.0937142,-0.0985892,-0.103651,-0.108905,-0.114358,-0.120017,-0.125889,-0.131983,-0.138306,-0.144867,-0.151677,-0.158746,-0.166086,-0.173709,-0.181629,-0.189861,-0.19842,-0.207324,-0.216593,-0.226249,-0.236314,-0.246815,-0.257781,-0.269244,-0.281242,-0.293816,-0.307012,-0.320884,-0.335493,-0.350911,-0.36722,-0.384519,-0.402922,-0.422571,-0.443634,-0.466322,-0.490898,-0.517702,-0.547177,-0.579923,-0.616779,-0.65897,-0.708394,-0.768222,-0.844393,-0.95023,-1.12822,
